modelo;id_work_center;tiempo;piezas
IW12090;2;0.06;3
IW12090;3;0;1
IW12090;1;0.018;4
IW12090;7;0.008;2
IW12090;6;0.02;6
F4680;2;0.43;3
F4680;3;0.11;4
F4680;1;0.026;1
F4680;4;0.013;1
F4680;5;0.191;1
F4680;6;0.02;4
F4680;10;0.102;1
F2962;11;0.039;1
F2962;1;0.036;1
F2962;4;0.029;1
F2962;5;0.073;1
F2962;10;0.057;1
F2713;11;0.039;1
F2713;1;0.066;2
F2713;4;0.049;2
F2713;5;0.073;2
F2713;10;0.057;1
IW120120;11;0.032;4
IW120120;2;0.06;3
IW120120;3;0;1
IW120120;1;0.018;4
IW120120;7;0.008;2
IW120120;6;0.02;6
PIW12090;11;0.032;4
PIW12090;2;0.06;3
PIW12090;3;0;1
PIW12090;1;0.018;4
PIW12090;7;0.008;2
PIW12090;6;0.02;6
CUBP9060;1;0.035;1
CUBP9060;4;0.029;1
CUBP9060;5;0.095;1
CUBP9060;6;0;4
CUBP9060;10;0.019;1
CUBP9060;14;0.043;2
10509139;2;0.038;1
1028;2;0.066;2
1028;3;0.09;4
1028;1;0.224;8
1028;4;0.237;8
1028;6;0.01;2
1028;14;0.043;2
1028;9;0.922;1
1130;11;0.375;3
1130;2;0.429;34
1130;3;0.456;14
1130;1;0.106;3
1130;4;0.375;3
1130;5;0.375;3
1130;6;0.105;17
1130;10;0.24;1
1130;14;0.105;6
389A;11;0.0047;1
389A;2;0.09;1
389A;6;0.003;1
CUB15060;3;0;4
CUB15060;1;0.039;1
CUB15060;4;0.032;1
CUB15060;5;0.095;1
CUB15060;6;0;4
CUB15060;10;0.019;1
CUB15060;14;0.043;2
CUBP12060;1;0.029;1
CUBP12060;4;0.022;1
CUBP12060;5;0.045;1
CUBP12060;10;0.019;1
CUBP12060;14;0.043;2
134AA;1;0.029;1
134AA;4;0.022;1
134AA;5;0.045;1
134AA;10;0.019;1
134AA;14;0.043;2
PIW12060;11;0.032;4
PIW12060;2;0.06;3
PIW12060;3;0;2
PIW12060;1;0.018;4
PIW12060;7;0.008;2
PIW12060;6;0.02;6
CUB6060;3;0;4
CUB6060;1;0.029;1
CUB6060;4;0.022;1
CUB6060;5;0.095;1
CUB6060;6;0;4
CUB6060;10;0.019;1
CUB6060;14;0.043;2
IW16060;11;0.092;4
IW16060;2;0.06;3
IW16060;3;0;1
IW16060;1;0.018;4
IW16060;7;0.008;2
IW16060;6;0.02;6
PIW16060;11;0.032;4
PIW16060;2;0.06;3
PIW16060;3;0.02;2
PIW16060;1;0.018;4
PIW16060;7;0.008;2
PIW16060;6;0.02;6
PIW160120;11;0.032;4
PIW160120;2;0.07;3
PIW160120;3;0;2
PIW160120;1;0.019;4
PIW160120;7;0.009;2
PIW160120;6;0.02;6
CUB9060;1;0.011;1
CUB9060;4;0.022;1
CUB9060;5;0.055;1
CUB9060;6;0;4
CUB9060;10;0.019;1
CUB9060;14;0.043;2
2041;1;0.068;1
2041;4;0.063;1
2041;9;0.0454;1
SETT01;11;0.1457;1
SETT01;3;0.0697;1
SETT01;6;0.038;1
SETT01;14;0.066;2
SETT02;11;0.0994;1
SETT02;3;0.0475;1
SETT02;6;0.0258;1
SETT02;14;0.033;2
SETT03;11;0.2186;1
SETT03;3;0.1045;1
SETT03;6;0.057;1
SETT03;14;0.066;2
SETT04;11;0.308;1
SETT04;3;0.1339;1
SETT04;6;0.0804;1
SETT04;14;0.099;2
SETT05;11;0.0895;1
SETT05;3;0.0428;1
SETT05;6;0.0233;1
SETT05;14;0.099;2
SETT06;11;0.2484;1
SETT06;3;0.1188;1
SETT06;6;0.0648;1
SETT06;14;0.099;2
SETT20;11;0.0276;4
SETT20;3;0.0856;1
SETT20;1;0.12;7
SETT20;4;0.0944;7
SETT20;6;0.0224;2
SETT20;14;0.0122;2
SETT20;8;0.224;1
SETT22;11;0.0138;4
SETT22;3;0.0428;2
SETT22;1;0.0693;7
SETT22;4;0.0428;7
SETT22;6;0.0112;2
SETT22;14;0.0061;2
SETT22;8;0.147;1
2021;11;0.0468;4
2021;2;0.056;1
2021;3;0.0624;1
2021;1;0.0342;1
2021;4;0.0404;1
2021;6;0.0248;1
2021;14;0.0156;2
2021;9;0.0712;1
636;10;0.01;1
636;14;0.083;2
UEL140;11;0.018;3
UEL140;2;0.066;7
UEL140;3;0.148;7
UEL140;1;0.029;2
UEL140;4;0.032;2
UEL140;5;0.165;2
UEL140;6;0.02;7
UEL140;10;0.109;1
UEL140;14;0.043;2
IW16090;11;0.032;4
IW16090;2;0.06;3
IW16090;3;0;1
IW16090;1;0.018;4
IW16090;6;0.02;6
IW16090;7;0.008;2
F4855;11;0.002;2
F4855;2;0.44;8
F4855;3;0.11;4
F4855;1;0.046;1
F4855;4;0.043;1
F4855;5;0.191;1
F4855;6;0.02;5
F4855;10;0.102;1
F4856;11;0.093;1
F4856;2;0.11;8
F4856;3;0.108;4
F4856;1;0.057;2
F4856;4;0.022;2
F4856;5;0.095;1
F4856;6;0.02;5
F4856;10;0.102;1
149SA;1;0.029;1
149SA;4;0.022;1
149SA;5;0.022;1
149SA;10;0.019;1
149SA;14;0.043;2
MR202N;11;0.045;2
MR202N;3;0.055;1
MR202N;6;0.002;1
MR202N;14;0.043;2
MOB-04.2;1;0.24;41
MOB-04.2;4;0.21;41
MOB-04.2;9;0.779;1
F4853;11;0.019;1
F4853;3;0.015;1
F4853;6;0.009;1
F4853;10;0.011;1
545;2;0.72;6
545;3;0.18;16
545;1;0.6;11
545;4;0.48;11
545;5;0.6;11
545;6;0.3;16
545;10;0.54;1
545;14;0.18;2
330;11;0.0047;1
330;2;0.05;1
330;6;0.005;1
UEB120;11;0.012;1
UEB120;2;0.08;6
UEB120;3;0.064;4
UEB120;1;0.029;1
UEB120;4;0.022;1
UEB120;5;0.095;1
UEB120;6;0.02;4
UEB120;10;0.019;1
UMJ150;11;0.024;2
UMJ150;2;0.08;6
UMJ150;3;0.064;4
UMJ150;1;0.029;1
UMJ150;4;0.022;1
UMJ150;5;0.095;1
UMJ150;6;0.02;4
UMJ150;10;0.019;1
216;12;0.0205;1
PIW120120;11;0.032;4
PIW120120;2;0.06;3
PIW120120;3;0.02;1
PIW120120;1;0.018;4
PIW120120;7;0.008;1
PIW120120;6;0.02;9
PIW16075;11;0.032;4
PIW16075;2;0.06;3
PIW16075;3;0.02;1
PIW16075;1;0.018;4
PIW16075;7;0.008;2
PIW16075;6;0.02;6
CUBP15060;3;0;4
CUBP15060;1;0.039;1
CUBP15060;4;0.032;1
CUBP15060;5;0.095;1
CUBP15060;6;0;4
CUBP15060;10;0.019;1
CUBP15060;14;0.043;2
461;11;0.02;1
461;12;0.0205;1
461;6;0.014;1
F4869;11;0.093;4
F4869;3;0.064;3
F4869;1;0.046;1
F4869;4;0.043;1
F4869;5;0.045;1
F4869;6;0.02;3
F4869;10;0.027;1
227;11;0.0576;2
227;1;0.0907;7
227;4;0.1728;7
227;6;0.0173;2
227;14;0.0288;2
227;9;0.4608;1
F2856;11;0.002;12
F2856;2;0.15;8
F2856;3;0.0996;9
F2856;1;0.084;11
F2856;4;0.078;11
F2856;5;0.095;3
F2856;6;0.0372;9
F2856;10;0.03;1
F2856;8;0.077;1
IW12075;11;0.032;4
IW12075;2;0.06;3
IW12075;1;0.018;4
IW12075;7;0.008;2
IW12075;6;0.02;6
F4876;3;0.192;3
F4876;1;0.03;1
F4876;4;0.007;1
F4876;5;0.051;1
F4876;6;0.0096;1
F4876;10;0.03;1
BASE-911;1;0.12;10
F4890;11;0.0084;1
F4890;2;0.03;1
F4890;6;0.005;2
186;11;0.0468;1
186;2;0.0624;4
186;3;0.0437;3
186;1;0.0468;1
186;4;0.0368;1
186;5;0.0468;1
186;6;0.0156;3
186;10;0.0406;1
186;14;0.0094;2
325CC;11;0.0047;1
325CC;2;0.05;1
325CC;6;0.005;2
BASE-912;1;0.12;16
BASE-913;1;0.12;16
K16BW03;11;0.02;2
K16BW03;2;0.051;10
K16BW03;1;0.0213;2
K16BW03;6;0.05;6
607;2;0.0968;2
607;3;0.06;3
607;1;0.1003;7
607;4;0.1305;7
607;6;0.0033;3
607;14;0.022;2
607;9;0.4073;1
F4887;11;0.0412;3
F4887;3;0.0495;1
F4887;1;0.0941;3
F4887;4;0.0975;3
F4887;5;0.1816;3
F4887;6;0.1247;2
F4887;10;0.0647;1
153SA;1;0.029;1
153SA;4;0.022;1
153SA;5;0.022;1
153SA;10;0.019;1
153SA;14;0.043;2
18090;11;0.0336;4
18090;2;0.1344;3
18090;3;0.0336;1
18090;1;0.0538;4
18090;7;0.0336;2
18090;6;0.0269;5
F4894;11;0.0112;2
F4894;2;0.0899;4
F4894;3;0.2006;4
F4894;1;0.1809;2
F4894;4;0.2056;2
F4894;5;0.2106;2
F4894;6;0.0768;6
F4894;10;0.1021;1
F4895;11;0.0112;2
F4895;2;0.0899;4
F4895;3;0.2006;4
F4895;1;0.1809;2
F4895;4;0.2056;2
F4895;5;0.2106;2
F4895;6;0.0768;6
F4895;10;0.1021;1
PIW16090;11;0.032;5
PIW16090;2;0.06;3
PIW16090;3;0.0338;2
PIW16090;1;0.018;2
PIW16090;6;0.02;6
1109;2;0.2508;6
1109;3;0.264;4
1109;1;0.066;1
1109;4;0.1584;1
1109;5;0.1116;1
1109;6;0.066;4
1109;10;0.1188;1
1109;14;0.0792;2
22001011;2;0.022;10
22001011;12;0.021935;1
2020;2;0.0345;1
2020;3;0.0384;1
2020;1;0.0211;1
2020;4;0.0249;1
2020;6;0.0153;1
2020;9;0.0392;1
2006;1;0.139;8
2006;4;0.2413;8
2006;5;0.0787;8
2006;14;0.0405;2
2006;9;0.5607;1
2008;1;0.2109;10
2008;4;0.2045;10
2008;14;0.036;2
2008;9;0.6165;1
247;2;0.117;10
247;3;0.155;10
247;1;0.0784;1
247;4;0.0568;1
247;5;0.0236;1
247;6;0.0432;10
247;10;0.1047;1
247;14;0.034;1
F4910;1;0.0784;1
F4910;4;0.0568;1
F4910;5;0.0236;1
F4910;10;0.0419;1
558;11;0.1392;3
558;2;0.0974;8
558;3;0.1392;4
558;1;0.1392;6
558;4;0.2088;6
558;6;0.1392;3
558;14;0.0696;2
558;9;0.181;1
559;11;0.12;6
559;2;0.084;9
559;3;0.12;4
559;1;0.12;4
559;4;0.18;4
559;6;0.12;2
559;14;0.06;2
559;9;0.156;1
535B;11;0.12;6
535B;4;0.0614;1
535B;5;0.0325;1
535B;7;0.0418;1
535B;10;0.0186;1
535B;14;0.0737;1
535A;1;0.0614;1
535A;4;0.0325;1
535A;5;0.0418;1
535A;10;0.0737;1
535A;14;0.0186;2
808A;1;0.0614;1
808A;4;0.0325;1
808A;5;0.0418;1
808A;10;0.0737;1
808A;14;0.0186;2
807;11;0.1704;6
807;2;0.426;10
807;3;0.2045;7
807;1;0.315;4
807;4;0.0258;4
807;5;0.2556;4
807;6;0.0852;11
807;10;0.1704;1
807;14;0.0511;4
620;2;0.1584;2
620;3;0.0792;3
620;1;0.0634;1
620;4;0.0634;1
620;5;0.0624;1
620;6;0.0264;3
620;10;0.0528;1
620;14;0.0158;2
F4753;11;0.04135;16
F4753;2;0.124;3
F4753;3;0.124;6
F4753;1;0.124;6
F4753;4;0.0992;6
F4753;5;0.124;6
F4753;6;0.04135;6
F4753;9;0.10745;1
F4913;1;0.2344;13
F4913;4;0.4531;13
F4913;5;0.3125;13
F4913;10;0.2344;1
2040;1;0.035;1
2040;4;0.0375;1
2040;5;0.023;1
2040;14;0.017;2
2040;9;0.027;1
1120;11;0.016;4
1120;2;0.168;6
1120;1;0.084;1
1120;5;0.126;1
1120;6;0.0672;4
1120;14;0.042;2
F4896;2;0.0263;1
F4896;3;0.1645;1
F4896;1;0.198;22
F4896;4;0.8541;22
F4896;6;0.0135;1
F4896;9;1.3185;1
314;1;0.087;9
314;4;0.1335;9
314;9;0.1481;1
F4892;1;0.0208;3
F4892;7;0.0464;1
1123;1;0.02075;2
1123;7;0.0463875;1
1123;10;0.5241;1
1123;14;0.01904375;2
F3590;2;0.24;10
F3590;3;0.108;10
F3590;1;0.036;14
F3590;4;0.072;14
F3590;5;0.108;14
F3590;6;0.024;10
F3590;10;0.72;1
F2866;11;0.1284;14
F2866;2;0.0912;4
F2866;3;0.0996;9
F2866;1;0.084;10
F2866;4;0.078;10
F2866;5;0.1082;2
F2866;6;0.0372;9
F2866;10;0.0408;1
F2866;8;0.061573333;1
F4957;11;0.0158;1
F4957;2;0.113;12
F4957;3;0.026;5
F4957;1;0.0315;1
F4957;4;0.0097;1
F4957;5;0.0255;1
F4957;6;0.041;5
F4957;10;0.0528;1
2010;1;0.2111;10
2010;4;0.2642;10
2010;14;0.036;4
2010;9;0.6161;1
838;7;0.05;1
F4926;2;0.0203;8
F4926;1;0.0703;2
F4926;7;0.025;2
F4926;10;0.1175;1
F4924;2;0.0203;8
F4924;1;0.0703;2
F4924;7;0.025;2
F4923;2;0.0203;8
F4923;1;0.0703;2
F4923;7;0.025;2
F4920;2;0.0203;8
F4920;1;0.0703;2
F4920;7;0.025;2
F4931;1;0.1304;7
F4931;4;0.1858;7
F4931;9;0.4334;1
2043;1;0.032266667;1
2043;4;0.0252;1
2043;14;0.016733333;2
2043;9;0.327;1
F4929;11;0.0061;11
F4929;3;0.078;2
F4929;1;0.069;7
F4929;4;0.081;7
F4929;6;0.014;1
F4929;9;0.183;1
F4914;11;0.0605;12
F4914;2;0.0725;4
F4914;3;0.0806;2
F4914;1;0.0823;3
F4914;4;0.0893;3
F4914;6;0.0337;2
F4914;9;0.113;1
F4915;11;0.056;12
F4915;2;0.069;4
F4915;3;0.0648;2
F4915;1;0.4276;14
F4915;4;0.3833;14
F4915;6;0.0312;2
F4915;9;1.1027;1
F4940B;11;0.02915;2
F4940B;1;0.026;1
F4940B;4;0.0291;1
F4940B;5;0.0191;1
F4940B;6;0.0312;2
F4940B;10;0.01945;1
F4940A;1;0.066;4
F4940A;4;0.0589;4
F4940A;5;0.0744;4
F4940A;10;0.0558;1
F2855;11;0.132;12
F2855;2;0.0777;4
F2855;3;0.1037;6
F2855;1;0.084;10
F2855;4;0.0816;10
F2855;5;0.1118;2
F2855;6;0.0384;6
F2855;10;0.0432;1
F2855;8;0.0706;1
F4928;11;0.176;46
F4928;2;0.1214;11
F4928;3;0.506;17
F4928;1;0.9139;115
F4928;4;2.628;115
F4928;6;0.083;17
F4928;9;4.116;1
F3903;11;0.2801;2
F3903;2;0.3618;7
F3903;3;0.3276;7
F3903;1;0.0872;1
F3903;4;0.1994;1
F3903;5;0.2534;1
F3903;6;0.1404;7
F3903;10;0.2959;1
F4868A;11;0.03;15
F4868A;3;0.11;3
F4868A;1;0.027;2
F4868A;4;0.023;2
F4868A;6;0.014;4
F4868A;8;0.147;1
705;1;0.192;12
705;4;0.2044;12
705;14;0.011;2
705;9;0.1396;1
F4959;11;0.018;2
F4959;2;0.066;10
F4959;3;0.029;7
F4959;1;0.032;3
F4959;4;0.165;3
F4959;5;0.165;3
F4959;6;0.02;8
F4959;10;0.109;1
21818;1;1.53;17
21818;4;1.0842;17
21818;5;0.2658;17
21818;10;1.2;1
21818;14;0.083;4
F4991;2;0.06;2
F4991;3;0.06;3
F4991;1;0.047;2
F4991;4;0.022;2
F4991;5;0.065;2
F4991;6;0.002;3
F4991;10;0.092;1
CUBIERTA919/929;1;0.039;1
CUBIERTA919/929;4;0.032;1
CUBIERTA919/929;5;0.095;1
22401013;2;0.0216;1
597;10;0.0528;1
597;14;0.0264;2
STRCST;3;0.08;1
STRCST;1;0.406;12
STRCST;4;0.25;12
STRCST;6;0.053;1
STRCST;14;0.08;4
STRCST;9;0.6085;1
265;11;0.0464;4
265;2;0.2083;8
265;3;0.2473;3
265;1;0.0344;1
265;4;0.023;1
265;5;0.0547;1
265;6;0.0331;3
265;10;0.0583;1
265;14;0.0324;2
F3538;11;0.6912;1
F3538;2;0.8295;26
F3538;3;0.7834;4
F3538;1;0.288;8
F3538;4;0.6912;8
F3538;5;0.4608;1
F3538;6;0.2304;4
F3538;10;0.576;1
F4986;11;0.006;4
F4986;2;0.04;5
F4986;3;0.026;4
F4986;1;0.136;3
F4986;4;0.085;2
F4986;6;0.041;4
F4986;9;0.2522;1
F4983;1;0.0198;7
F4983;4;0.0125;7
F4983;5;0.0528;7
F4983;10;0.0449;1
630E;1;0.0791;1
630E;4;0.0667;1
630E;5;0.0667;1
630E;10;0.105;1
630E;14;0.015;2
630F;1;0.0791;1
630F;4;0.0667;1
630F;5;0.0667;1
630F;10;0.105;1
630F;14;0.015;2
LITSC801;11;0.0552;2
LITSC801;2;0.0969;7
LITSC801;3;0.0828;4
LITSC801;1;0.0135;4
LITSC801;4;0.1655;4
LITSC801;5;0.1656;4
LITSC801;6;0.0276;4
LITSC801;10;0.0938;1
LITSC801;14;0.0166;2
22401012;2;0.0216;1
F4980;11;0.016;2
F4980;2;0.029;5
F4980;3;0.03;4
F4980;1;0.434;5
F4980;4;0.312;4
F4980;6;0.024;6
F4980;9;0.52;1
796;3;0.0648;1
796;1;0.162;8
796;4;0.1944;8
796;6;0.0324;1
796;14;0.0324;2
796;9;0.1296;1
F4997A;11;0.2514;3
F4997A;3;0.1432;1
F4997A;1;0.2756;3
F4997A;4;0.2356;3
F4997A;5;0.2976;3
F4997A;6;0.0496;1
F4997A;10;0.2352;1
F4979;11;0.1392;3
F4979;2;0.0974;8
F4979;3;0.1392;4
F4979;1;0.1392;6
F4979;4;0.2088;6
F4979;6;0.1392;3
F4979;9;0.181;1
ZU290;11;0.006;6
ZU290;2;0.04;7
ZU290;3;0.026;4
ZU290;1;0.136;5
ZU290;4;0.085;4
ZU290;6;0.041;6
ZU290;14;0.0193;2
ZU290;9;0.2522;1
ZU310;11;0.016;2
ZU310;2;0.029;5
ZU310;3;0.03;4
ZU310;1;0.214;5
ZU310;4;0.312;4
ZU310;6;0.024;6
ZU310;14;0.043;2
ZU310;9;0.52;1
55139;11;0.0504;1
55139;2;0.0672;2
55139;3;0.047;3
55139;1;0.0504;1
55139;4;0.0504;1
55139;5;0.0504;1
55139;6;0.0168;3
55139;10;0.0437;1
55139;14;0.0101;2
ZU490;11;0.125;2
ZU490;3;0.23;1
ZU490;1;0.28;4
ZU490;4;0.153;3
ZU490;6;0.09;6
ZU490;14;0.021;2
ZU490;9;0.315;1
7-95MWMET;14;0.04;1
719-KIT;11;0.0059;5
719-KIT;3;0.0065;1
719-KIT;6;0.0058;1
719-KIT;10;0.0089;1
719-KIT;14;0.0046;2
F5022;11;0.0662;11
F5022;3;0.0464;4
F5022;1;0.1192;9
F5022;4;0.1457;9
F5022;6;0.0199;5
F5022;8;0.2318;1
264;11;0.046;6
264;2;0.2083;6
264;3;0.2473;3
264;1;0.034;1
264;4;0.023;1
264;5;0.054675;1
264;6;0.033125;3
264;10;0.0583;1
264;14;0.0276;2
MOB-05.1(KIT);2;0.0212;2
MOB-05.1(KIT);1;0.035557143;1
MOB-05.1(KIT);4;0.053285714;1
MOB-05.1(KIT);5;0.0126;1
MOB-05.1(KIT);6;0.0123;2
MOB-05.1(KIT);10;0.047328571;1
MOB-05.1(KIT);14;0.008642857;2
MOB-07.1(KIT);2;0.0212;2
MOB-07.1(KIT);1;0.035557143;1
MOB-07.1(KIT);4;0.053285714;1
MOB-07.1(KIT);5;0.0126;1
MOB-07.1(KIT);6;0.0123;2
MOB-07.1(KIT);10;0.047328571;1
MOB-07.1(KIT);14;0.008642857;2
1053;2;0.1548;2
1053;3;0.1548;4
1053;1;0.09288;9
1053;4;0.1651;9
1053;6;0.0516;4
1053;14;0.051;4
1053;9;0.258;1
1012A;1;0.025;1
1012A;4;0.082;1
1012A;5;0.082;1
1012A;10;0.034;1
1012A;14;0.018;2
22501097;11;0.05;1
ZU733;11;0.036;1
ZU733;2;0.072;2
ZU733;3;0.054;4
ZU733;1;0.108;1
ZU733;4;0.108;1
ZU733;5;0.108;1
ZU733;6;0.018;1
ZU733;10;0.072;1
ZU293-1;11;0.006;6
ZU293-1;2;0.04;6
ZU293-1;3;0.026;4
ZU293-1;1;0.136;5
ZU293-1;4;0.085;4
ZU293-1;6;0.041;7
ZU293-1;14;0.0193;2
ZU293-1;9;0.2522;1
ZU135;1;0.282;9
ZU135;4;0.24816;9
ZU135;14;0.0564;2
ZU135;9;0.2256;1
ZU3103BOX2;2;0.0269;2
ZU3103BOX2;3;0.1822;4
ZU3103BOX2;1;0.1133;1
ZU3103BOX2;6;0.083;1
ZU3103BOX2;9;0.1467;1
BASE-921;1;0.12;10
ZU735;2;0.04;2
ZU735;3;0.03;3
ZU735;1;0.136;4
ZU735;4;0.085;4
ZU735;6;0.0003;3
ZU735;14;0.022;2
ZU735;9;0.5688;1
F5020;5;0.051;1
F5020;10;0.03;1
F5020;14;0.043;4
CUBSETT-S150;11;0.0072;2
CUBSETT-S150;2;0.0108;2
CUBSETT-S150;3;0.0264;1
CUBSETT-S150;1;0.0456;1
CUBSETT-S150;4;0.0084;1
CUBSETT-S150;5;0.006;1
CUBSETT-S150;6;0.0048;1
CUBSETT-S150;10;0.0108;1
CUBSETT-S150;14;0.0214;2
135G;1;0.021;1
135G;4;0.0196;1
135G;5;0.0252;1
135G;14;0.19;1
135G;9;0.036;1
SKT;1;0.0358;1
SKT;4;0.0156;1
SKT;5;0.024;1
SKT;10;0.0192;1
SKT;14;0.0048;2
F5029;11;0.0198;12
F5029;3;0.00225;3
F5029;1;0.05057;7
F5029;4;0.05291;7
F5029;6;0.01361;3
F5029;8;0.22582;1
F5032;11;0.0396;2
F5032;1;0.099;3
F5032;4;0.0798;3
F5032;5;0.039;3
F5032;6;0.011;2
F5032;10;0.1188;3
F5032;14;0.0198;2
IL-18075;11;0.0448;4
IL-18075;2;0.0807;28
IL-18075;1;0.0782;2
IL-18075;7;0.025;2
IL-18075;6;0.0043;4
POST-180T;11;0.0088;2
POST-180T;2;0.022;5
POST-180T;6;0.0062;1
POST-180X;11;0.0088;2
POST-180X;2;0.022;9
POST-180X;6;0.0062;1
AC-140150;11;0.0345;2
AC-140150;2;0.0728;20
AC-140150;1;0.0927;8
AC-140150;7;0.025;2
AC-140150;6;0.0116;2
DES846MADERA;1;0.07;1
DES846MADERA;4;0.02;1
DES846MADERA;5;0.1;1
DES846MADERA;14;0.03;2
F5049;1;0.1434;4
F5049;4;0.1248;4
F5049;14;0.0482;2
F5049;9;0.8569;1
900KIT;11;0.0035;4
900KIT;2;0.0076;2
900KIT;3;0.012;2
900KIT;6;0.0224;2
900KIT;14;0.0072;2
900KIT;9;0.036;1
SET2P-MET;11;0.0065;8
SET2P-MET;2;0.0096;4
SET2P-MET;3;0.12;4
SET2P-MET;6;0.0224;4
SET3P-MET;11;0.0065;8
SET3P-MET;2;0.0096;4
SET3P-MET;3;0.12;4
SET3P-MET;6;0.0224;4
F5056;11;0.006;2
F5056;2;0.04;5
F5056;3;0.026;4
F5056;1;0.136;5
F5056;4;0.085;4
F5056;6;0.041;6
F5056;14;0.0193;2
F5056;9;0.2522;1
1152;11;0.2445;15
1152;2;0.3229;2
1152;3;0.179;2
1152;1;0.4279;13
1152;4;0.4804;13
1152;14;0.292;4
1152;8;0.258;1
1152;9;1.0465;1
105A;1;0.025;1
105A;4;0.0156;1
105A;5;0.0067;1
105A;14;0.01;2
105A;8;0.021;1
F4971;1;0.216;4
F4971;4;0.3511;4
F4971;5;0.4635;4
F4971;6;0.0421;4
F4971;10;0.1966;1
F4971;14;0.0124;2
F5036;3;0.0258;2
F5036;1;0.6529;26
F5036;4;0.8705;26
F5036;6;0.0158;2
F5036;14;0.1451;4
F5036;9;0.7455;1
2027;11;0.0234;4
2027;2;0.028;2
2027;3;0.0312;1
2027;6;0.0124;1
2027;10;0.0556;1
2027;14;0.0078;2
2000;1;0.163;8
2000;4;0.2322;8
2000;14;0.03005;2
2000;9;0.5418;1
2028;11;0.0198;4
2028;2;0.0237;2
2028;3;0.0264;1
2028;6;0.0105;1
2028;14;0.0066;2
2028;9;0.0532;1
F5046;11;0.011;2
F5046;2;0.06;6
F5046;3;0.063;4
F5046;1;0.029;1
F5046;4;0.022;1
F5046;5;0.095;1
F5046;6;0.02;5
F5046;10;0.019;1
F5046;14;0.043;2
1106;11;0.9984;12
1106;2;1.1784;68
1106;3;1.188;36
1106;1;0.245;7
1106;4;0.7877;7
1106;5;0.7992;7
1106;6;0.3096;36
1106;10;0.5592;1
1106;14;0.3715;8
2022;11;0.0198;4
2022;2;0.0237;2
2022;3;0.0264;1
2022;1;0.0145;1
2022;4;0.0172;1
2022;6;0.0105;1
2022;14;0.0066;2
2022;9;0.0332;1
F3214;1;0.0652;1
F3214;4;0.0652;1
F3214;5;0.0652;1
F3214;10;0.0734;1
F3214;14;0.0354;2
STRCONT60;11;0.0258;1
STRCONT60;2;0.0322;2
STRCONT60;3;0.0322;2
STRCONT60;1;0.2094;1
STRCONT60;4;0.1094;1
STRCONT60;5;0.1094;1
STRCONT60;6;0.1287;3
STRCONT60;10;0.0775;1
STRCONT60;14;0.039;2
D807;11;0.1704;6
D807;2;0.426;10
D807;3;0.2045;7
D807;1;0.315;4
D807;4;0.0258;4
D807;5;0.2556;4
D807;6;0.0852;11
D807;10;0.1704;1
D807;14;0.0511;4
F3099;11;0.0576;2
F3099;1;0.1555;6
F3099;4;0.0864;6
F3099;6;0.0173;2
F3099;14;0.0288;2
F3099;9;0.1152;1
F3100;11;0.035;5
F3100;3;0.035;3
F3100;1;0.021;1
F3100;4;0.027;1
F3100;6;0.0052;3
F3100;14;0.0058;2
F3100;9;0.023;1
F5073;2;0.1523;13
F5073;3;0.16145;7
F5073;1;0.083;1
F5073;4;0.031325;1
F5073;5;0.129675;1
F5073;6;0.028075;7
F5073;10;0.14585;1
F5073;14;0.0626;4
F5078;2;0.114;6
F5078;3;0.12;4
F5078;1;0.006266667;1
F5078;4;0.072;1
F5078;5;0.071766667;1
F5078;6;0.03;4
F5078;10;0.054;1
F5078;14;0.036;2
175J;11;0.033;2
175J;6;0.01;2
175J;9;0.025;1
FB122M;3;0.073;1
FB122M;1;0.242;11
FB122M;4;0.363;11
FB122M;14;0.024;4
FB122M;9;0.435;1
STRBK;2;0.1008;3
STRBK;3;0.1008;3
STRBK;1;0.1008;3
STRBK;4;0.08064;3
STRBK;5;0.1008;3
STRBK;6;0.0336;3
STRBK;14;0.0336;2
STRBK;9;0.08736;1
STRRECCURPW;11;0.05472;2
STRRECCURPW;2;0.2036;2
STRRECCURPW;1;0.2334;4
STRRECCURPW;4;0.1896;4
STRRECCURPW;6;0.0412;4
STRRECCURPW;14;0.0912;4
STRRECCURPW;9;0.21184;1
F5088;11;0.0132;1
F5088;2;0.01518;2
F5088;3;0.08464;4
F5088;1;0.03248;1
F5088;4;0.0241;1
F5088;5;0.09976;1
F5088;6;0.02732;4
F5088;10;0.023;1
SV751;11;0.08736;1
SV751;2;0.2016;7
SV751;3;0.1008;7
SV751;1;0.047;2
SV751;4;0.0318;2
SV751;5;0.08064;2
SV751;6;0.0336;8
SV751;10;0.14784;1
SV751;14;0.02016;2
246;2;0.0864;5
246;3;0.0816;2
246;1;0.072;1
246;4;0.0388;1
246;5;0.0236;1
246;6;0.0288;5
246;10;0.0638;1
246;14;0.024;2
434;7;0.02;1
F5082;11;0.0147375;8
F5082;2;0.136075;3
F5082;1;0.0433;4
F5082;6;0.0186;5
F5082;14;0.0215625;2
2055;11;0.0525;4
2055;3;0.0245;2
2055;1;0.0686;1
2055;4;0.0464;1
2055;5;0.0564;1
2055;6;0.0098;2
2055;10;0.0368;1
2055;14;0.0123;2
N106A;1;0.01385;1
N106A;4;0.00735;1
N106A;8;0.0171;1
N106F;1;0.0138;1
N106F;4;0.0074;1
N106F;8;0.0171;1
N106LD;1;0.009;1
