modelo;id_work_center;tiempo;piezas
AC-120120;9;0;0
AC-120120;15;0.1411;1
AC-120120;17;0;0
AC-120150;11;0.0345;2
AC-120150;2;0.0655;20
AC-120150;3;0;0
AC-120150;1;0.0803;4
AC-120150;4;0;0
AC-120150;5;0;0
AC-120150;7;0.025;2
AC-120150;13;0.1152;3
AC-120150;12;0;0
AC-120150;6;0.0116;3
AC-120150;16;0;0
AC-120150;10;0;0
AC-120150;14;0;0
AC-120150;8;0;0
AC-120150;9;0;0
AC-120150;15;0.1612;1
AC-120150;17;0;0
POST-120I;11;0.0067;2
POST-120I;2;0.0168;6
POST-120I;3;0;0
POST-120I;1;0;0
POST-120I;4;0;0
POST-120I;5;0;0
POST-120I;7;0;0
POST-120I;13;0.0134;5
POST-120I;12;0;0
POST-120I;6;0.0047;1
POST-120I;16;0;0
POST-120I;10;0;0
POST-120I;14;0;0
POST-120I;8;0;0
POST-120I;9;0;0
POST-120I;15;0.0188;1
POST-120I;17;0;0
POST-120T;11;0.0069;2
POST-120T;2;0.0174;7
POST-120T;3;0;0
POST-120T;1;0;0
POST-120T;4;0;0
POST-120T;5;0;0
POST-120T;7;0;0
POST-120T;13;0.0139;7
POST-120T;12;0;0
POST-120T;6;0.0049;1
POST-120T;16;0;0
POST-120T;10;0;0
POST-120T;14;0;0
POST-120T;8;0;0
POST-120T;9;0;0
POST-120T;15;0.0195;1
POST-120T;17;0;0
AP-120120;11;0.0312;4
AP-120120;2;0.0622;7
AP-120120;3;0;0
AP-120120;1;0.0553;4
AP-120120;4;0;0
AP-120120;5;0;0
AP-120120;7;0.025;2
AP-120120;13;0.096;1
AP-120120;12;0;0
AP-120120;6;0.0083;1
AP-120120;16;0;0
AP-120120;10;0;0
AP-120120;14;0;0
AP-120120;8;0;0
AP-120120;9;0;0
AP-120120;15;0.11;1
AP-120120;17;0;0
IL-12075;11;0.0336;1
IL-12075;2;0.0792;4
IL-12075;3;0;0
IL-12075;1;0.0603;4
IL-12075;4;0;0
IL-12075;5;0;0
IL-12075;7;0.025;2
IL-12075;13;0.0678;1
IL-12075;12;0;0
IL-12075;6;0.0057;1
IL-12075;16;0;0
IL-12075;10;0;0
IL-12075;14;0.0058;2
IL-12075;8;0;0
IL-12075;9;0;0
IL-12075;15;0.1075;1
IL-12075;17;0;0
POST-120V;11;0.0067;2
POST-120V;2;0.0168;5
POST-120V;3;0;0
POST-120V;1;0;0
POST-120V;4;0;0
POST-120V;5;0;0
POST-120V;7;0;0
POST-120V;13;0.01345;5
POST-120V;12;0;0
POST-120V;6;0.0047;1
POST-120V;16;0;0
POST-120V;10;0;0
POST-120V;14;0;0
POST-120V;8;0;0
POST-120V;9;0;0
POST-120V;15;0.0188;1
POST-120V;17;0;0
POST-120Y;11;0.00695;2
POST-120Y;2;0.0174;5
POST-120Y;3;0;0
POST-120Y;1;0;0
POST-120Y;4;0;0
POST-120Y;5;0;0
POST-120Y;7;0;0
POST-120Y;13;0.0139;6
POST-120Y;12;0;0
POST-120Y;6;0.00485;1
POST-120Y;16;0;0
POST-120Y;10;0;0
POST-120Y;14;0;0
POST-120Y;8;0;0
POST-120Y;9;0;0
POST-120Y;15;0.0195;1
POST-120Y;17;0;0
526A;11;0;0
526A;2;0;0
526A;3;0;0
526A;1;0.019514286;1
526A;4;0.0298;1
526A;5;0.0348;1
526A;7;0;0
526A;13;0;0
526A;12;0;0
526A;6;0;0
526A;16;0;0
526A;10;0.0458;1
526A;14;0.0158;2
526A;8;0;0
526A;9;0;0
526A;15;0;0
526A;17;0;0
762C;11;0;0
762C;2;0;0
762C;3;0;0
762C;1;0;0
762C;4;0;0
762C;5;0.08;1
762C;7;0;0
762C;13;0;0
762C;12;0;0
762C;6;0.0054;4
762C;16;0;0
762C;10;0.1008;1
762C;14;0.0738;2
762C;8;0;0
762C;9;0;0
762C;15;0;0
762C;17;0;0
22120006;11;0.0035;1
22120006;2;0;0
22120006;3;0;0
22120006;1;0;0
22120006;4;0;0
22120006;5;0;0
22120006;7;0;0
22120006;13;0;0
22120006;12;0;0
22120006;6;0;0
22120006;16;0;0
22120006;10;0;0
22120006;14;0;0
22120006;8;0;0
22120006;9;0;0
22120006;15;0;0
22120006;17;0;0
22120005;11;0.0035;1
22120005;2;0;0
22120005;3;0;0
22120005;1;0;0
22120005;4;0;0
22120005;5;0;0
22120005;7;0;0
22120005;13;0;0
22120005;12;0;0
22120005;6;0;0
22120005;16;0;0
22120005;10;0;0
22120005;14;0;0
22120005;8;0;0
22120005;9;0;0
22120005;15;0;0
22120005;17;0;0
1145;11;0.7632;12
1145;2;0.9;38
1145;3;0.9084;22
1145;1;0.149;7
1145;4;0.5995;7
1145;5;0.6096;7
1145;7;0;0
1145;13;0;0
1145;12;0;0
1145;6;0.2364;34
1145;16;0;0
1145;10;0.4272;1
1145;14;0.2837;12
1145;8;0;0
1145;9;0;0
1145;15;0;0
1145;17;0;0
IWBSI150;11;0.0485625;5
IWBSI150;2;0;0
IWBSI150;3;0.0485625;1
IWBSI150;1;0;0
IWBSI150;4;0;0
IWBSI150;5;0;0
IWBSI150;7;0;0
IWBSI150;13;0;0
IWBSI150;12;0;0
IWBSI150;6;0.02325;1
IWBSI150;16;0;0
IWBSI150;10;0.0276;1
IWBSI150;14;0;0
IWBSI150;8;0;0
IWBSI150;9;0;0
IWBSI150;15;0;0
IWBSI150;17;0;0
CUBZIG120;11;0.0019;4
CUBZIG120;2;0.0185;3
CUBZIG120;3;0;0
CUBZIG120;1;0.0392;1
CUBZIG120;4;0.039;1
CUBZIG120;5;0.0433;1
CUBZIG120;7;0;0
CUBZIG120;13;0;0
CUBZIG120;12;0;0
CUBZIG120;6;0.009;7
CUBZIG120;16;0;0
CUBZIG120;10;0.0597;1
CUBZIG120;14;0.045;2
CUBZIG120;8;0;0
CUBZIG120;9;0;0
CUBZIG120;15;0;0
CUBZIG120;17;0;0
SETT23;11;0.0138;4
SETT23;2;0;0
SETT23;3;0.0472;1
SETT23;1;0.0652;7
SETT23;4;0.0428;7
SETT23;5;0;0
SETT23;7;0;0
SETT23;13;0;0
SETT23;12;0;0
SETT23;6;0.0112;2
SETT23;16;0;0
SETT23;10;0;0
SETT23;14;0.0061;2
SETT23;8;0.147;1
SETT23;9;0;0
SETT23;15;0;0
SETT23;17;0;0
F5121;11;0;0
F5121;2;0;0
F5121;3;0;0
F5121;1;0.2693;5
F5121;4;0.4488;5
F5121;5;0.5924;5
F5121;7;0;0
F5121;13;0;0
F5121;12;0;0
F5121;6;0.0539;8
F5121;16;0;0
F5121;10;0.2513;1
F5121;14;0;0
F5121;8;0;0
F5121;9;0;0
F5121;15;0;0
F5121;17;0;0
MOB-03RDL;11;0;0
MOB-03RDL;2;0;0
MOB-03RDL;3;0;0
MOB-03RDL;1;0.0182;1
MOB-03RDL;4;0.0032;1
MOB-03RDL;5;0;0
MOB-03RDL;7;0;0
MOB-03RDL;13;0;0
MOB-03RDL;12;0;0
MOB-03RDL;6;0;0
MOB-03RDL;16;0;0
MOB-03RDL;10;0;0
MOB-03RDL;14;0.057;2
MOB-03RDL;8;0;0
MOB-03RDL;9;0.0171;1
MOB-03RDL;15;0;0
MOB-03RDL;17;0;0
DES305;11;0;0
DES305;2;0;0
DES305;3;0;0
DES305;1;0.025;1
DES305;4;0.01;1
DES305;5;0;0
DES305;7;0;0
DES305;13;0;0
DES305;12;0;0
DES305;6;0;0
DES305;16;0;0
DES305;10;0;0
DES305;14;0.001;2
DES305;8;0.0225;1
DES305;9;0;0
DES305;15;0;0
DES305;17;0;0
2211;11;0;0
2211;2;0;0
2211;3;0;0
2211;1;0.008;2
2211;4;0;0
2211;5;0;0
2211;7;0.018;3
2211;13;0;0
2211;12;0.036;1
2211;6;0.024;1
2211;16;0.028;1
2211;10;0;0
2211;14;0;0
2211;8;0;0
2211;9;0;0
2211;15;0;0
2211;17;0;0
A658;11;0;0
A658;2;0.036;3
A658;3;0.0432;3
A658;1;0;0
A658;4;0;0
A658;5;0;0
A658;7;0.018;3
A658;13;0;0
A658;12;0;0
A658;6;0.072;3
A658;16;0.144;1
A658;10;0;0
A658;14;0.0108;2
A658;8;0;0
A658;9;0;0
A658;15;0;0
A658;17;0;0
F5143;11;0;0
F5143;2;0.14905;4
F5143;3;0.09935;4
F5143;1;0.027;1
F5143;4;0.0218;1
F5143;5;0.0745;1
F5143;7;0;0
F5143;13;0;0
F5143;12;0;0
F5143;6;0.02485;4
F5143;16;0;0
F5143;10;0.0497;1
F5143;14;0.0216;2
F5143;8;0;0
F5143;9;0;0
F5143;15;0;0
F5143;17;0;0
1001-1A;11;0;0
1001-1A;2;0;0
1001-1A;3;0;0
1001-1A;1;0.036;1
1001-1A;4;0.0596;1
1001-1A;5;0.0596;1
1001-1A;7;0;0
1001-1A;13;0;0
1001-1A;12;0;0
1001-1A;6;0;0
1001-1A;16;0;0
1001-1A;10;0.0484;1
1001-1A;14;0.0384;2
1001-1A;8;0;0
1001-1A;9;0;0
1001-1A;15;0;0
1001-1A;17;0;0
2213;11;0;0
2213;2;0;0
2213;3;0;0
2213;1;0.008;2
2213;4;0;0
2213;5;0;0
2213;7;0.012;2
2213;13;0;0
2213;12;0.0396;1
2213;6;0.0168;1
2213;16;0.028;1
2213;10;0;0
2213;14;0;0
2213;8;0;0
2213;9;0;0
2213;15;0;0
2213;17;0;0
N168A;11;0;0
N168A;2;0;0
N168A;3;0.035;1
N168A;1;0;0
N168A;4;0;0
N168A;5;0;0
N168A;7;0;0
N168A;13;0;0
N168A;12;0;0
N168A;6;0.011;1
N168A;16;0;0
N168A;10;0;0
N168A;14;0.0058;2
N168A;8;0;0
N168A;9;0.022;1
N168A;15;0;0
N168A;17;0;0
N168B;11;0;0
N168B;2;0;0
N168B;3;0.035;1
N168B;1;0;0
N168B;4;0;0
N168B;5;0;0
N168B;7;0;0
N168B;13;0;0
N168B;12;0;0
N168B;6;0.011;1
N168B;16;0;0
N168B;10;0;0
N168B;14;0.0058;2
N168B;8;0;0
N168B;9;0.022;1
N168B;15;0;0
N168B;17;0;0
F3483;11;0;0
F3483;2;0;0
F3483;3;0;0
F3483;1;0;0
F3483;4;0;0
F3483;5;0;0
F3483;7;0.00545;8
F3483;13;0;0
F3483;12;0.136;1
F3483;6;0.0544;1
F3483;16;0.3482;1
F3483;10;0;0
F3483;14;0;0
F3483;8;0;0
F3483;9;0;0
F3483;15;0;0
F3483;17;0;0
F5159;11;0.4637;6
F5159;2;0.5987;23
F5159;3;0.608;13
F5159;1;0.1452;4
F5159;4;0.3918;4
F5159;5;0.4028;4
F5159;7;0;0
F5159;13;0;0
F5159;12;0;0
F5159;6;0.1499;19
F5159;16;0;0
F5159;10;0.2587;1
F5159;14;0.1714;8
F5159;8;0;0
F5159;9;0;0
F5159;15;0;0
F5159;17;0;0
SV750;11;0;0
SV750;2;0.1296;6
SV750;3;0.0864;4
SV750;1;0.0156;1
SV750;4;0.0112;1
SV750;5;0.038;1
SV750;7;0;0
SV750;13;0;0
SV750;12;0;0
SV750;6;0.0216;4
SV750;16;0;0
SV750;10;0.0432;1
SV750;14;0.0216;2
SV750;8;0;0
SV750;9;0;0
SV750;15;0;0
SV750;17;0;0
MOB-15;11;0;0
MOB-15;2;0;0
MOB-15;3;0;0
MOB-15;1;0.1589;8
MOB-15;4;0.0552;8
MOB-15;5;0;0
MOB-15;7;0;0
MOB-15;13;0;0
MOB-15;12;0;0
MOB-15;6;0;0
MOB-15;16;0;0
MOB-15;10;0;0
MOB-15;14;0.0516;2
MOB-15;8;0;0
MOB-15;9;0.1348;1
MOB-15;15;0;0
MOB-15;17;0;0
22501017;11;0.013;1
22501017;2;0;0
22501017;3;0;0
22501017;1;0;0
22501017;4;0;0
22501017;5;0;0
22501017;7;0;0
22501017;13;0;0
22501017;12;0;0
22501017;6;0;0
22501017;16;0;0
22501017;10;0;0
22501017;14;0;0
22501017;8;0;0
22501017;9;0;0
22501017;15;0;0
22501017;17;0;0
F4838;11;0;0
F4838;2;0;0
F4838;3;0;0
F4838;1;0.156;3
F4838;4;0.156;3
F4838;5;0.078;3
F4838;7;0;0
F4838;13;0;0
F4838;12;0;0
F4838;6;0.0026;4
F4838;16;0;0
F4838;10;0.1872;1
F4838;14;0.0468;2
F4838;8;0;0
F4838;9;0;0
F4838;15;0;0
F4838;17;0;0
F4836;11;0;0
F4836;2;0;0
F4836;3;0;0
F4836;1;0.02956;1
F4836;4;0.04144;1
F4836;5;0.05356;1
F4836;7;0;1
F4836;13;0;0
F4836;12;0;0
F4836;6;0.00258;4
F4836;16;0;0
F4836;10;0.0759;1
F4836;14;0.04816;2
F4836;8;0;0
F4836;9;0;0
F4836;15;0;0
F4836;17;0;0
F4834;11;0.00258;1
F4834;2;0;0
F4834;3;0;0
F4834;1;0.1342;4
F4834;4;0.1158;4
F4834;5;0.144;4
F4834;7;0;0
F4834;13;0;0
F4834;12;0;0
F4834;6;0;0
F4834;16;0;0
F4834;10;0.1401;1
F4834;14;0.072;2
F4834;8;0;0
F4834;9;0;0
F4834;15;0;0
F4834;17;0;0
F4835;11;0.00258;1
F4835;2;0;0
F4835;3;0;0
F4835;1;0.0672;2
F4835;4;0.1008;2
F4835;5;0.047;2
F4835;7;0;0
F4835;13;0;0
F4835;12;0;0
F4835;6;0;0
F4835;16;0;0
F4835;10;0.0874;1
F4835;14;0.0202;2
F4835;8;0;0
F4835;9;0;0
F4835;15;0;0
F4835;17;0;0
1201;11;0;0
1201;2;0.0893;4
1201;3;0.1175;4
1201;1;0.0009;2
1201;4;0.0979;2
1201;5;0.0979;2
1201;7;0;0
1201;13;0;0
1201;12;0;0
1201;6;0.0326;4
1201;16;0;0
1201;10;0.0653;1
1201;14;0.0326;2
1201;8;0;0
1201;9;0;0
1201;15;0;0
1201;17;0;0
1205;11;0;0
1205;2;0.073;3
1205;3;0.0689;3
1205;1;0.0158;1
1205;4;0.0648;1
1205;5;0.0608;1
1205;7;0;0
1205;13;0;0
1205;12;0;0
1205;6;0.0178;3
1205;16;0;0
1205;10;0.0415;1
1205;14;0.04;2
1205;8;0;0
1205;9;0;0
1205;15;0;0
1205;17;0;0
1208;11;0;0
1208;2;0.0438;2
1208;3;0.0414;2
1208;1;0.0095;1
1208;4;0.0389;1
1208;5;0.0365;1
1208;7;0;0
1208;13;0;0
1208;12;0;0
1208;6;0.0107;2
1208;16;0;0
1208;10;0.0249;1
1208;14;0.024;2
1208;8;0;0
1208;9;0;0
1208;15;0;0
1208;17;0;0
1262;11;0.0412;8
1262;2;0.1236;10
1262;3;0.0988;7
1262;1;0.0824;2
1262;4;0.1895;2
1262;5;0.0659;2
1262;7;0;0
1262;13;0;0
1262;12;0;0
1262;6;0.0412;7
1262;16;0;0
1262;10;0.14;1
1262;14;0.0412;2
1262;8;0;0
1262;9;0;0
1262;15;0;0
1262;17;0;0
1310;11;0.1642;4
1310;2;0.1949;10
1310;3;0.2052;4
1310;1;0.0107;1
1310;4;0.1231;1
1310;5;0.1227;1
1310;7;0;0
1310;13;0;0
1310;12;0;0
1310;6;0.0513;4
1310;16;0;0
1310;10;0.0923;1
1310;14;0.072;2
1310;8;0;0
1310;9;0;0
1310;15;0;0
1310;17;0;0
1321;11;0.1135;12
1321;2;0.3417;24
1321;3;0.205;8
1321;1;0.0892;3
1321;4;0.1294;3
1321;5;0.1028;3
1321;7;0;0
1321;13;0;0
1321;12;0;0
1321;6;0.0616;8
1321;16;0;0
1321;10;0.1109;1
1321;14;0.0739;4
1321;8;0;0
1321;9;0;0
1321;15;0;0
1321;17;0;0
1210;11;0.0348;6
1210;2;0.1494;10
1210;3;0.1387;4
1210;1;0.0393;1
1210;4;0.0388;1
1210;5;0.0424;1
1210;7;0;0
1210;13;0;0
1210;12;0;0
1210;6;0.0408;4
1210;16;0;0
1210;10;0.0816;1
1210;14;0.0408;2
1210;8;0;0
1210;9;0;0
1210;15;0;0
1210;17;0;0
2203;11;0.03;4
2203;2;0;0
2203;3;0;0
2203;1;0.1414;18
2203;4;0.0835;10
2203;5;0.3541;10
2203;7;0;0
2203;13;0;0
2203;12;0;0
2203;6;0.0078;29
2203;16;0;0
2203;10;0.0358;1
2203;14;0.0236;4
2203;8;0;0
2203;9;0;0
2203;15;0;0
2203;17;0;0
927;11;0;0
927;2;0;0
927;3;0;0
927;1;0.1283;15
927;4;0;0
927;5;0;0
927;7;0.2691;2
927;13;0;0
927;12;0;0
927;6;0;0
927;16;0;0
927;10;0;0
927;14;0.0356;1
927;8;0;0
927;9;0;0
927;15;0;0
927;17;1.4356;1
2208;11;0.0101;2
2208;2;0;0
2208;3;0;0
2208;1;0.066;17
2208;4;0.0481;15
2208;5;0;0
2208;7;0;0
2208;13;0;0
2208;12;0;0
2208;6;0.0112;29
2208;16;0;0
2208;10;0;0
2208;14;0.0236;2
2208;8;0.0912;1
2208;9;0;0
2208;15;0;0
2208;17;0;0
2204;11;0.015;2
2204;2;0;0
2204;3;0;0
2204;1;0.1514;18
2204;4;0.1;10
2204;5;0.3653;10
2204;7;0;0
2204;13;0;0
2204;12;0;0
2204;6;0.0189;29
2204;16;0;0
2204;10;0.0358;1
2204;14;0.0236;4
2204;8;0;0
2204;9;0;0
2204;15;0;0
2204;17;0;0
2206A;11;0;0
2206A;2;0;0
2206A;3;0;0
2206A;1;0.0817;4
2206A;4;0.0541;4
2206A;5;0.076;4
2206A;7;0;0
2206A;13;0;0
2206A;12;0;0
2206A;6;0;0
2206A;16;0;0
2206A;10;0.0179;1
2206A;14;0.0236;2
2206A;8;0;0
2206A;9;0;0
2206A;15;0;0
2206A;17;0;0
2206B;11;0.014;3
2206B;2;0;0
2206B;3;0;0
2206B;1;0.1081;16
2206B;4;0.0631;14
2206B;5;0.2515;4
2206B;7;0;0
2206B;13;0;0
2206B;12;0;0
2206B;6;0.0201;32
2206B;16;0;0
2206B;10;0.0179;1
2206B;14;0.0236;6
2206B;8;0;0
2206B;9;0;0
2206B;15;0;0
2206B;17;0;0
2210A;11;0;0
2210A;2;0;0
2210A;3;0;0
2210A;1;0.1514;4
2210A;4;0.1;4
2210A;5;0.076;4
2210A;7;0;0
2210A;13;0;0
2210A;12;0;0
2210A;6;0;0
2210A;16;0;0
2210A;10;0.0179;1
2210A;14;0.0236;2
2210A;8;0;0
2210A;9;0;0
2210A;15;0;0
2210A;17;0;0
2210B;11;0;0
2210B;2;0;0
2210B;3;0;0
2210B;1;0.0817;18
2210B;4;0.0541;16
2210B;5;0.3089;3
2210B;7;0;0
2210B;13;0;0
2210B;12;0;0
2210B;6;0.0201;31
2210B;16;0;0
2210B;10;0.0358;1
2210B;14;0.0236;4
2210B;8;0;0
2210B;9;0;0
2210B;15;0;0
2210B;17;0;0
2210C;11;0.0072;2
2210C;2;0;0
2210C;3;0;0
2210C;1;0.0383;2
2210C;4;0.0339;2
2210C;5;0.0459;2
2210C;7;0;0
2210C;13;0;0
2210C;12;0;0
2210C;6;0;0
2210C;16;0;0
2210C;10;0.0179;1
2210C;14;0.0236;2
2210C;8;0;0
2210C;9;0;0
2210C;15;0;0
2210C;17;0;0
2210D;11;0;0
2210D;2;0;0
2210D;3;0.0167;1
2210D;1;0.1224;10
2210D;4;0.1224;10
2210D;5;0;0
2210D;7;0;0
2210D;13;0;0
2210D;12;0;0
2210D;6;0.0115;3
2210D;16;0;0
2210D;10;0;0
2210D;14;0.0236;2
2210D;8;0;0
2210D;9;0.1646;1
2210D;15;0;0
2210D;17;0;0
2207A;11;0;0
2207A;2;0;0
2207A;3;0;0
2207A;1;0.0817;4
2207A;4;0.0541;4
2207A;5;0.076;4
2207A;7;0;0
2207A;13;0;0
2207A;12;0;0
2207A;6;0;0
2207A;16;0;0
2207A;10;0.0179;1
2207A;14;0.0236;2
2207A;8;0;0
2207A;9;0;0
2207A;15;0;0
2207A;17;0;0
2207B;11;0;0
2207B;2;0;0
2207B;3;0;0
2207B;1;0.0817;4
2207B;4;0.0541;4
2207B;5;0.0459;4
2207B;7;0;0
2207B;13;0;0
2207B;12;0;0
2207B;6;0;0
2207B;16;0;0
2207B;10;0.0179;1
2207B;14;0.0236;2
2207B;8;0;0
2207B;9;0;0
2207B;15;0;0
2207B;17;0;0
2207C;11;0.0072;1
2207C;2;0;0
2207C;3;0;0
2207C;1;0.0383;2
2207C;4;0.0339;2
2207C;5;0.076;2
2207C;7;0;0
2207C;13;0;0
2207C;12;0;0
2207C;6;0;0
2207C;16;0;0
2207C;10;0.0179;1
2207C;14;0.0236;2
2207C;8;0;0
2207C;9;0;0
2207C;15;0;0
2207C;17;0;0
2209A;11;0;0
2209A;2;0;0
2209A;3;0;0
2209A;1;0.0412;8
2209A;4;0.1194;8
2209A;5;0;0
2209A;7;0;0
2209A;13;0;0
2209A;12;0;0
2209A;6;0.0147;19
2209A;16;0;0
2209A;10;0;0
2209A;14;0.0236;2
2209A;8;0;0
2209A;9;0.0707;1
2209A;15;0;0
2209A;17;0;0
2209B;11;0.0108;3
2209B;2;0;0
2209B;3;0;0
2209B;1;0.0495;7
2209B;4;0.1247;7
2209B;5;0;0
2209B;7;0;0
2209B;13;0;0
2209B;12;0;0
2209B;6;0;0
2209B;16;0;0
2209B;10;0;0
2209B;14;0.0236;2
2209B;8;0;0
2209B;9;0.0594;1
2209B;15;0;0
2209B;17;0;0
103SA;11;0;0
103SA;2;0;0
103SA;3;0;0
103SA;1;0.0589;1
103SA;4;0.04;1
103SA;5;0.04;1
103SA;7;0;0
103SA;13;0;0
103SA;12;0;0
103SA;6;0;0
103SA;16;0;0
103SA;10;0.0583;1
103SA;14;0.0426;2
103SA;8;0;0
103SA;9;0;0
103SA;15;0;0
103SA;17;0;0
STRBKLF;11;0.018;0
STRBKLF;2;0.1;13
STRBKLF;3;0.036;3
STRBKLF;1;0.081;3
STRBKLF;4;0.0395;3
STRBKLF;5;0;0
STRBKLF;7;0;0
STRBKLF;13;0;0
STRBKLF;12;0;0
STRBKLF;6;0.018;3
STRBKLF;16;0;0
STRBKLF;10;0;0
STRBKLF;14;0.018;2
STRBKLF;8;0;0
STRBKLF;9;0.03915;1
STRBKLF;15;0;0
STRBKLF;17;0;0
677;11;0.0576;14
677;2;0;0
677;3;0.0403;4
677;1;0.1037;7
677;4;0.1267;7
677;5;0;0
677;7;0;0
677;13;0.0538;1
677;12;0;0
677;6;0.0173;5
677;16;0;0
677;10;0;0
677;14;0;0
677;8;0.144;1
677;9;0;0
677;15;0;0
677;17;0;0
STRSTRECPW;11;0.10846;6
STRSTRECPW;2;0.18096;5
STRSTRECPW;3;0.21707;0
STRSTRECPW;1;0.25332;5
STRSTRECPW;4;0.25346;5
STRSTRECPW;5;0;0
STRSTRECPW;7;0;0
STRSTRECPW;13;0.21707;9
STRSTRECPW;12;0;0
STRSTRECPW;6;0.09048;9
STRSTRECPW;16;0;0
STRSTRECPW;10;0;0
STRSTRECPW;14;0.0366;2
STRSTRECPW;8;0;0
STRSTRECPW;9;0.36192;1
STRSTRECPW;15;0;0
STRSTRECPW;17;0;0
F3714;11;0;0
F3714;2;0;0
F3714;3;0;0
F3714;1;0;0
F3714;4;0;0
F3714;5;0;0
F3714;7;0.14;2
F3714;13;0;0
F3714;12;0;0
F3714;6;0;0
F3714;16;0.173;1
F3714;10;0;0
F3714;14;0;0
F3714;8;0;0
F3714;9;0;0
F3714;15;0;0
F3714;17;0;0
F3715;11;0;0
F3715;2;0;0
F3715;3;0;0
F3715;1;0;0
F3715;4;0;0
F3715;5;0;0
F3715;7;0.014;1
F3715;13;0;0
F3715;12;0;0
F3715;6;0;0
F3715;16;0;0
F3715;10;0;0
F3715;14;0;0
F3715;8;0;0
F3715;9;0;0
F3715;15;0;0
F3715;17;0.1236;1
F3831;11;0;0
F3831;2;0;0
F3831;3;0;0
F3831;1;0;0
F3831;4;0;0
F3831;5;0;0
F3831;7;0.084;2
F3831;13;0;0
F3831;12;0;0
F3831;6;0;0
F3831;16;0.236;1
F3831;10;0;0
F3831;14;0;0
F3831;8;0;0
F3831;9;0;0
F3831;15;0;0
F3831;17;0;0
1122;11;0;0
1122;2;0;0
1122;3;0;0
1122;1;0.0221;1
1122;4;0;0
1122;5;0;0
1122;7;0.05038;1
1122;13;0;0
1122;12;0;0
1122;6;0;0
1122;16;0;0
1122;10;0;0
1122;14;0.02622;2
1122;8;0;0
1122;9;0;0
1122;15;0.5383;1
1122;17;0;0
MOB10C-PUERT;11;0;0
MOB10C-PUERT;2;0;0
MOB10C-PUERT;3;0;0
MOB10C-PUERT;1;0.0288;2
MOB10C-PUERT;4;0.0445;2
MOB10C-PUERT;5;0;0
MOB10C-PUERT;7;0;0
MOB10C-PUERT;13;0;0
MOB10C-PUERT;12;0;0
MOB10C-PUERT;6;0;0
MOB10C-PUERT;16;0;0
MOB10C-PUERT;10;0;0
MOB10C-PUERT;14;0.0108;2
MOB10C-PUERT;8;0;0
MOB10C-PUERT;9;0.0223;1
MOB10C-PUERT;15;0;0
MOB10C-PUERT;17;0;0
SETT21;11;0.0138;4
SETT21;2;0;0
SETT21;3;0.0428;1
SETT21;1;0.058;7
SETT21;4;0.0472;7
SETT21;5;0;0
SETT21;7;0;0
SETT21;13;0;0
SETT21;12;0;0
SETT21;6;0.0112;2
SETT21;16;0;0
SETT21;10;0;0
SETT21;14;0.0061;2
SETT21;8;0.112;1
SETT21;9;0;0
SETT21;15;0;0
SETT21;17;0;0
F5188;11;0.0079;2
F5188;2;0;0
F5188;3;0;0
F5188;1;0;0
F5188;4;0;0
F5188;5;0;0
F5188;7;0;0
F5188;13;0;0
F5188;12;0;0
F5188;6;0.0034;1
F5188;16;0;0
F5188;10;0.0049;1
F5188;14;0.005;2
F5188;8;0;0
F5188;9;0;0
F5188;15;0;0
F5188;17;0;0
F5161;11;0;0
F5161;2;0;0
F5161;3;0;0
F5161;1;0.6101;24
F5161;4;0.4304;24
F5161;5;0.1618;0
F5161;7;0;0
F5161;13;0;0
F5161;12;0;0
F5161;6;0;0
F5161;16;0;0
F5161;10;0;0
F5161;14;0.1557;4
F5161;8;0;0
F5161;9;0.833;1
F5161;15;0;0
F5161;17;0;0
1016;11;0.108;2
1016;2;0.1296;2
1016;3;0.1224;2
1016;1;0.0365;1
1016;4;0.108;1
1016;5;0.0715;1
1016;7;0;0
1016;13;0;0
1016;12;0;0
1016;6;0.036;4
1016;16;0;0
1016;10;0.072;1
1016;14;0.036;2
1016;8;0;0
1016;9;0;0
1016;15;0;0
1016;17;0;0
KLASS03B;11;0;0
KLASS03B;2;0;0
KLASS03B;3;0;0
KLASS03B;1;0.085;1
KLASS03B;4;0.031;1
KLASS03B;5;0.031;1
KLASS03B;7;0;0
KLASS03B;13;0;0
KLASS03B;12;0;0
KLASS03B;6;0;0
KLASS03B;16;0;0
KLASS03B;10;0;0
KLASS03B;14;0.036;2
KLASS03B;8;0;0
KLASS03B;9;0.045;1
KLASS03B;15;0;0
KLASS03B;17;0;0
1025;11;0;0
1025;2;0.066;2
1025;3;0.09;4
1025;1;0.204;10
1025;4;0.207;10
1025;5;0;0
1025;7;0;0
1025;13;0;0
1025;12;0;0
1025;6;0.01;2
1025;16;0;0
1025;10;0;0
1025;14;0.043;4
1025;8;0;0
1025;9;0.922;1
1025;15;0;0
1025;17;0;0
F5209;11;0;0
F5209;2;0;0
F5209;3;0;0
F5209;1;0.348;12
F5209;4;0.306241667;12
F5209;5;0;0
F5209;7;0;0
F5209;13;0;0
F5209;12;0;0
F5209;6;0.041758333;14
F5209;16;0;0
F5209;10;0;0
F5209;14;0.0696;4
F5209;8;0;0
F5209;9;0.4872;1
F5209;15;0;0
F5209;17;0;0
F5210;11;0;0
F5210;2;0.02024;0
F5210;3;0.08855;3
F5210;1;0.0853;12
F5210;4;0.17247;12
F5210;5;0.0875;0
F5210;7;0;0
